ym,series_id,price,area_code,item_code,avg_base_price,is_overall,is_local,is_us_proxy,price_scale,cpi_yr
198712,CUUR0000SEAE02,110.998990918264,0,SEAE02,103.128153380424,0,0,0,1.07632093933464,1988
198912,CUUR0000SEAE02,119.576185671039,0,SEAE02,109.325597040027,0,0,0,1.09376201830628,1990
199112,CUUR0000SEAE02,123.814328960646,0,SEAE02,118.836192398251,0,0,0,1.04189074440985,1992
199312,CUUR0000SEAE02,123.208879919274,0,SEAE02,122.901950891356,0,0,0,1.00249734870514,1994
199512,CUUR0000SEAE02,126.337033299697,0,SEAE02,124.907500840902,0,0,0,1.01144472869261,1996
199712,CUUR0000SEAE02,134.712411705348,0,SEAE02,127.354524049781,0,0,0,1.05777484318257,1998
199912,CUUR0000SEAE02,127.850655903128,0,SEAE02,132.374705684494,0,0,0,0.965823910557744,2000
200112,CUUR0000SEAE02,123.208879919274,0,SEAE02,126.60612176253,0,0,0,0.97316684378321,2002
200312,CUUR0000SEAE02,119.273461150353,0,SEAE02,121.262193070972,0,0,0,0.983599736486252,2004
200512,CUUR0000SEAE02,125.529767911201,0,SEAE02,119.681298351833,0,0,0,1.04886702968558,2006
200712,CUUR0000SEAE02,127.137235116044,0,SEAE02,124.962159434914,0,0,0,1.0174058746341,2008
200912,CUUR0000SEAE02,135.035317860747,0,SEAE02,126.118188698285,0,0,0,1.07070454511359,2010
201112,CUUR0000SEAE02,138.093844601413,0,SEAE02,134.140346451396,0,0,0,1.02947284880802,2012
201312,CUUR0000SEAE02,145.200807265388,0,SEAE02,138.122813656239,0,0,0,1.05124420377625,2014
201512,CUUR0000SEAE02,150.035317860747,0,SEAE02,144.689539186007,0,0,0,1.03694654571998,2016
201712,CUUR0000SEAE02,155.074672048436,0,SEAE02,152.8432559704,0,0,0,1.01459937544426,2018
201912,CUUR0000SEAE02,157.24419778002,0,SEAE02,154.325176589304,0,0,0,1.01891474388839,2020
202112,CUUR0000SEAE02,161.088799192735,0,SEAE02,155.897788429196,0,0,0,1.03329752664128,2022
202212,CUUR0000SEAE02,165.830474268416,0,SEAE02,158.049865455769,0,0,0,1.04922882275294,2023
202312,CUUR0000SEAE02,162.455095862765,0,SEAE02,167.187941473259,0,0,0,0.971691465492136,2024
202412,CUUR0000SEAE02,166.494450050454,0,SEAE02,167.903212243525,0,0,0,0.991609676942763,2025
198312,CUUR0000SEAE03,102.049180327869,0,SEAE03,102.305327868852,0,0,0,0.99749624436655,1984
198512,CUUR0000SEAE03,104.098360655738,0,SEAE03,102.540129781421,0,0,0,1.01519630292685,1986
198712,CUUR0000SEAE03,104.918032786885,0,SEAE03,102.164446721312,0,0,0,1.02695248840416,1988
198912,CUUR0000SEAE03,110.143442622951,0,SEAE03,105.246755464481,0,0,0,1.04652577779581,1990
199112,CUUR0000SEAE03,118.340163934426,0,SEAE03,112.504269125683,0,0,0,1.05187265206997,1992
199312,CUUR0000SEAE03,124.487704918033,0,SEAE03,120.00512295082,0,0,0,1.03735325506937,1994
199512,CUUR0000SEAE03,120.696721311476,0,SEAE03,124.193135245902,0,0,0,0.971846962978241,1996
199712,CUUR0000SEAE03,125.717213114754,0,SEAE03,123.155737704918,0,0,0,1.02079866888519,1998
199912,CUUR0000SEAE03,121.72131147541,0,SEAE03,125.550717213115,0,0,0,0.969499132918494,2000
200112,CUUR0000SEAE03,119.569672131148,0,SEAE03,123.531420765028,0,0,0,0.967929223113077,2002
200312,CUUR0000SEAE03,119.364754098361,0,SEAE03,122.878244535519,0,0,0,0.971406733141091,2004
200512,CUUR0000SEAE03,122.643442622951,0,SEAE03,121.328551912569,0,0,0,1.01083743842365,2006
200712,CUUR0000SEAE03,123.580942622951,0,SEAE03,125.345799180328,0,0,0,0.985920098089302,2008
200912,CUUR0000SEAE03,128.765368852459,0,SEAE03,125.526425887978,0,0,0,1.02580287729511,2010
201112,CUUR0000SEAE03,125.170081967213,0,SEAE03,127.402279713115,0,0,0,0.98247913812117,2012
201312,CUUR0000SEAE03,128.426229508197,0,SEAE03,128.508794398907,0,0,0,0.999357515638548,2014
201512,CUUR0000SEAE03,130.768442622951,0,SEAE03,132.349641393443,0,0,0,0.988052866982909,2016
201712,CUUR0000SEAE03,125.625,0,SEAE03,131.909494535519,0,0,0,0.9523575269722,2018
201912,CUUR0000SEAE03,125.654713114754,0,SEAE03,129.095969945355,0,0,0,0.973343421703576,2020
202112,CUUR0000SEAE03,129.743852459017,0,SEAE03,125.381403688525,0,0,0,1.03479342743146,2022
202212,CUUR0000SEAE03,129.915983606558,0,SEAE03,127.522284836066,0,0,0,1.01877082718185,2023
202312,CUUR0000SEAE03,132.324795081968,0,SEAE03,133.761099726776,0,0,0,0.989262164801706,2024
202412,CUUR0000SEAE03,132.862704918033,0,SEAE03,135.16649590164,0,0,0,0.982955902139514,2025
